condition,seed,basin,metric,value
G+M,17,01439500,logNSE,0.6829484768985292
G+M,17,01440000,NSE,0.7430342855068758
G+M,17,01440000,KGE,0.831340904774712
G+M,17,01440000,logNSE,0.7092088729314059
G+M,17,01440400,NSE,0.6479540437636326
G+M,17,01440400,KGE,0.6514072569515447
G+M,17,01440400,logNSE,0.6779420461205015
G+M,17,01451800,NSE,0.7595833864048691
G+M,17,01451800,KGE,0.3149114247890217
G+M,17,01451800,logNSE,0.5393780420940348
G+M,17,01466500,NSE,-0.8518035957143595
G+M,17,01466500,KGE,0.225545970911181
G+M,17,01466500,logNSE,
G+M,17,01484100,NSE,0.20928300298076663
G+M,17,01484100,KGE,0.5702311427897283
G+M,17,01484100,logNSE,
G+M,17,01485500,NSE,0.6591016320357835
G+M,17,01485500,KGE,0.7767036360064337
G+M,17,01485500,logNSE,
G+M,17,01487000,NSE,0.5357535570960281
G+M,17,01487000,KGE,0.726095966014852
G+M,17,01487000,logNSE,
G+M,17,01491000,NSE,0.724946654208753
G+M,17,01491000,KGE,0.8187283232969096
G+M,17,01491000,logNSE,
G+M,17,01510000,NSE,0.6202705195154351
G+M,17,01510000,KGE,0.33985568321332094
G+M,17,01510000,logNSE,0.5695646042409436
G+M,17,01516500,NSE,0.5362124838740928
G+M,17,01516500,KGE,0.534829474866839
G+M,17,01516500,logNSE,
G+M,17,01518862,NSE,0.5532824987771776
G+M,17,01518862,KGE,0.7038383599866014
G+M,17,01518862,logNSE,
G+M,17,01532000,NSE,0.6769938775632747
G+M,17,01532000,KGE,0.3155264759620937
G+M,17,01532000,logNSE,
G+M,17,01539000,NSE,0.5768200600260815
G+M,17,01539000,KGE,0.561785858704813
G+M,17,01539000,logNSE,0.6449252718579503
G+M,17,01542810,NSE,0.5707512720085686
G+M,17,01542810,KGE,-11.068158866668005
G+M,17,01542810,logNSE,
G+M,17,01543000,NSE,0.7260052998825451
G+M,17,01543000,KGE,-0.17147021404070673
G+M,17,01543000,logNSE,0.6255208846073893
G+M,17,01543500,NSE,0.7346177203919281
G+M,17,01543500,KGE,-2.2505765149498047
G+M,17,01543500,logNSE,0.5801892427915227
G+M,17,01544500,NSE,0.6081875225565712
G+M,17,01544500,KGE,0.4970154824998785
G+M,17,01544500,logNSE,
G+M,17,01545600,NSE,0.49898916934584137
G+M,17,01545600,KGE,0.36335348163485737
G+M,17,01545600,logNSE,
G+M,17,01547700,NSE,0.5873386478997982
G+M,17,01547700,KGE,0.6726281343960896
G+M,17,01547700,logNSE,
G+M,17,01548500,NSE,0.6901757863744455
G+M,17,01548500,KGE,0.4361524307943323
G+M,17,01548500,logNSE,
G+M,17,01549500,NSE,0.5665333898503013
G+M,17,01549500,KGE,-0.8551034691266304
G+M,17,01549500,logNSE,
G+M,17,01550000,NSE,0.6142174494656738
G+M,17,01550000,KGE,-6.956508165523923
G+M,17,01550000,logNSE,
G+M,17,01552000,NSE,0.6713936045978812
G+M,17,01552000,KGE,-1.9646767804176646
G+M,17,01552000,logNSE,0.5671540604817644
G+M,17,01552500,NSE,0.6543577309470585
G+M,17,01552500,KGE,0.6383687909446831
G+M,17,01552500,logNSE,0.5666960485142554
G+M,17,01557500,NSE,0.660291722521277
G+M,17,01557500,KGE,0.307958472954179
G+M,17,01557500,logNSE,
G+M,17,01567500,NSE,0.6802483240360192
G+M,17,01567500,KGE,0.8059371089538135
G+M,17,01567500,logNSE,
G+M,17,01568000,NSE,0.7436199043442804
G+M,17,01568000,KGE,0.7050409416434656
G+M,17,01568000,logNSE,
G+M,17,01580000,NSE,0.5773089373558693
G+M,17,01580000,KGE,0.7046820202655297
G+M,17,01580000,logNSE,
G+M,17,01583500,NSE,0.44590305848223644
G+M,17,01583500,KGE,0.6276379145787123
G+M,17,01583500,logNSE,
G+M,17,01586610,NSE,0.45914697796684645
G+M,17,01586610,KGE,0.6238386323874843
G+M,17,01586610,logNSE,
G+M,17,01591400,NSE,0.5007865022310841
G+M,17,01591400,KGE,0.6631486868645362
G+M,17,01591400,logNSE,
G+M,17,01594950,NSE,0.6912602475674472
G+M,17,01594950,KGE,0.6054825768791796
G+M,17,01594950,logNSE,0.5068779578322482
G+M,17,01596500,NSE,0.6746799108981761
G+M,17,01596500,KGE,-0.7275069073070695
G+M,17,01596500,logNSE,
G+M,17,01605500,NSE,0.5029714546506374
G+M,17,01605500,KGE,0.3736661512548044
G+M,17,01605500,logNSE,
G+M,17,01606500,NSE,0.6076923235990658
G+M,17,01606500,KGE,0.6996239662839214
G+M,17,01606500,logNSE,
G+M,17,01613050,NSE,0.5893291597913741
G+M,17,01613050,KGE,0.7204205618414088
G+M,17,01613050,logNSE,
G+M,17,01620500,NSE,0.46993146963476917
G+M,17,01620500,KGE,0.4298646774643001
G+M,17,01620500,logNSE,
G+M,17,01632000,NSE,0.4103496099428833
G+M,17,01632000,KGE,0.488041678667266
G+M,17,01632000,logNSE,
G+M,17,01632900,NSE,0.21130782510142165
G+M,17,01632900,KGE,0.6092483895237538
G+M,17,01632900,logNSE,
G+M,17,01634500,NSE,0.40929907350322425
G+M,17,01634500,KGE,0.6843220856633294
G+M,17,01634500,logNSE,
G+M,17,01638480,NSE,0.34978364887906543
G+M,17,01638480,KGE,0.43141179130559026
G+M,17,01638480,logNSE,
G+M,17,01639500,NSE,0.5379322290491289
G+M,17,01639500,KGE,0.6289625474811162
G+M,17,01639500,logNSE,
G+M,17,01644000,NSE,0.5872922949344311
G+M,17,01644000,KGE,0.7020325509462666
G+M,17,01644000,logNSE,
G+M,17,01658500,NSE,0.31714851321644466
G+M,17,01658500,KGE,0.3646816902769796
G+M,17,01658500,logNSE,
G+M,17,01664000,NSE,0.6729992879182132
G+M,17,01664000,KGE,0.7356330874431118
G+M,17,01664000,logNSE,
G+M,17,01666500,NSE,0.5162308028996452
G+M,17,01666500,KGE,0.7361783598896752
G+M,17,01666500,logNSE,
G+M,17,01667500,NSE,0.6467885261972548
G+M,17,01667500,KGE,0.7311407580218853
G+M,17,01667500,logNSE,
G+M,17,01669000,NSE,0.4769116435681232
G+M,17,01669000,KGE,0.7015073728836887
G+M,17,01669000,logNSE,
G+M,17,01669520,NSE,0.5478001322052654
G+M,17,01669520,KGE,0.7574225791743407
G+M,17,01669520,logNSE,
G+M,17,02011400,NSE,0.62357343030656
G+M,17,02011400,KGE,0.6317428950053765
G+M,17,02011400,logNSE,
G+M,17,02011460,NSE,0.5043925962392306
G+M,17,02011460,KGE,0.34425742467265874
G+M,17,02011460,logNSE,
G+M,17,02013000,NSE,0.6116530186035989
G+M,17,02013000,KGE,0.7675333619039918
G+M,17,02013000,logNSE,
G+M,17,02014000,NSE,0.5971823986591233
G+M,17,02014000,KGE,0.6140325413652974
G+M,17,02014000,logNSE,
G+M,17,02015700,NSE,0.6144243152033774
G+M,17,02015700,KGE,0.28642035843092173
G+M,17,02015700,logNSE,
G+M,17,02016000,NSE,0.712006185103643
G+M,17,02016000,KGE,0.5684237157101515
G+M,17,02016000,logNSE,
G+M,17,02017500,NSE,0.6709588204695893
G+M,17,02017500,KGE,0.7511903526568047
G+M,17,02017500,logNSE,
G+M,17,02018000,NSE,0.6083839734681222
G+M,17,02018000,KGE,0.7825909016494511
G+M,17,02018000,logNSE,
G+M,17,02027000,NSE,0.48791727428061205
G+M,17,02027000,KGE,0.07803836561155919
G+M,17,02027000,logNSE,
G+M,17,02027500,NSE,0.4899489828743592
G+M,17,02027500,KGE,0.149102555403002
G+M,17,02027500,logNSE,
G+M,17,02028500,NSE,0.5574038409802727
G+M,17,02028500,KGE,0.4376276011771636
G+M,17,02028500,logNSE,
G+M,17,02038850,NSE,0.4341420906887685
G+M,17,02038850,KGE,0.5133878804193546
G+M,17,02038850,logNSE,
G+M,17,02046000,NSE,0.6957412316257839
G+M,17,02046000,KGE,0.733158333412551
G+M,17,02046000,logNSE,
G+M,17,02051000,NSE,0.42531461373088875
G+M,17,02051000,KGE,0.39625511227180066
G+M,17,02051000,logNSE,
G+M,17,02051500,NSE,0.5066962343590881
G+M,17,02051500,KGE,0.7523461531152853
G+M,17,02051500,logNSE,
G+M,17,02053200,NSE,0.3958618423234741
G+M,17,02053200,KGE,0.6802140805163144
G+M,17,02053200,logNSE,
G+M,17,02053800,NSE,0.614982387762963
G+M,17,02053800,KGE,0.7979685375114853
G+M,17,02053800,logNSE,
G+M,17,02055100,NSE,0.5500417631395973
G+M,17,02055100,KGE,0.5950795974850731
G+M,17,02055100,logNSE,
G+M,17,02056900,NSE,0.6607817553367406
G+M,17,02056900,KGE,0.7014464576116657
G+M,17,02056900,logNSE,
G+M,17,02059500,NSE,0.23239883398366445
G+M,17,02059500,KGE,0.6071127696900451
G+M,17,02059500,logNSE,
G+M,17,02064000,NSE,0.5203402666990969
G+M,17,02064000,KGE,0.7024034824021658
G+M,17,02064000,logNSE,
G+M,17,02065500,NSE,0.1618700519443711
G+M,17,02065500,KGE,0.5485730276278489
G+M,17,02065500,logNSE,
G+M,17,02069700,NSE,0.43711775772973827
G+M,17,02069700,KGE,0.6498853045284643
G+M,17,02069700,logNSE,
G+M,17,02070000,NSE,0.40741377608503404
G+M,17,02070000,KGE,0.6143108902298843
G+M,17,02070000,logNSE,
G+M,17,02074500,NSE,0.3118980460719786
G+M,17,02074500,KGE,0.48656845369005974
G+M,17,02074500,logNSE,
G+M,17,02077200,NSE,0.5254412093247678
G+M,17,02077200,KGE,0.5848583733044961
G+M,17,02077200,logNSE,
G+M,17,02081500,NSE,0.4611732327147513
G+M,17,02081500,KGE,0.6613444450826635
G+M,17,02081500,logNSE,
G+M,17,02082950,NSE,0.13859236526232355
G+M,17,02082950,KGE,0.5197187537147817
G+M,17,02082950,logNSE,
G+M,17,02096846,NSE,0.2549902059284942
G+M,17,02096846,KGE,0.5401677756484076
G+M,17,02096846,logNSE,
G+M,17,02111180,NSE,0.45016430290590725
G+M,17,02111180,KGE,0.32524716525936925
G+M,17,02111180,logNSE,
G+M,17,02111500,NSE,0.5047116646926506
G+M,17,02111500,KGE,0.5711622939284031
G+M,17,02111500,logNSE,
G+M,17,02112120,NSE,0.3205040168494028
G+M,17,02112120,KGE,0.4850610311448714
G+M,17,02112120,logNSE,
G+M,17,02112360,NSE,0.4442529179800764
G+M,17,02112360,KGE,0.4060687209522138
G+M,17,02112360,logNSE,
G+M,17,02118500,NSE,0.3796261816950821
G+M,17,02118500,KGE,0.5706732234539323
G+M,17,02118500,logNSE,
G+M,17,02125000,NSE,0.37615866697810985
G+M,17,02125000,KGE,0.446633836435011
G+M,17,02125000,logNSE,
G+M,17,02128000,NSE,0.35032811717079615
G+M,17,02128000,KGE,0.512270469078822
G+M,17,02128000,logNSE,
G+M,17,02137727,NSE,0.540987805135767
G+M,17,02137727,KGE,-0.03776236392915644
G+M,17,02137727,logNSE,
G+M,17,02140991,NSE,0.4820555764428086
G+M,17,02140991,KGE,0.6300586938114356
G+M,17,02140991,logNSE,
G+M,17,02143000,NSE,0.5106409644011551
G+M,17,02143000,KGE,0.4901980863312594
G+M,17,02143000,logNSE,
G+M,17,02143040,NSE,0.5600922307975547
G+M,17,02143040,KGE,0.21045217627779655
G+M,17,02143040,logNSE,
G+M,17,02149000,NSE,0.38057021914979383
G+M,17,02149000,KGE,0.30527408482444485
G+M,17,02149000,logNSE,
G+M,17,02152100,NSE,0.4616818325631359
G+M,17,02152100,KGE,0.5202307432885845
G+M,17,02152100,logNSE,
G+M,17,02177000,NSE,0.5141521329958675
G+M,17,02177000,KGE,0.38522879606066796
G+M,17,02177000,logNSE,0.34147059673110025
G+M,17,02178400,NSE,0.6205009579243488
G+M,17,02178400,KGE,0.5467490043114142
G+M,17,02178400,logNSE,0.4680300457074119
G+M,17,03010655,NSE,0.6462177991542114
G+M,17,03010655,KGE,0.7422991348144126
G+M,17,03010655,logNSE,
G+M,17,03011800,NSE,0.6464781991194148
G+M,17,03011800,KGE,0.22247742610781807
G+M,17,03011800,logNSE,0.6213754301351788
G+M,17,03015500,NSE,0.6927890484957625
G+M,17,03015500,KGE,0.78730727680111
G+M,17,03015500,logNSE,0.653845765506355
G+M,17,03021350,NSE,0.5650380504280443
G+M,17,03021350,KGE,0.49329627129330866
G+M,17,03021350,logNSE,0.5641587486029365
G+M,17,03026500,NSE,0.6657383062739347
G+M,17,03026500,KGE,-0.6010996635646848
G+M,17,03026500,logNSE,0.5734779511622049
G+M,17,03028000,NSE,0.7101720929739113
G+M,17,03028000,KGE,0.4905321170986977
G+M,17,03028000,logNSE,0.68310582642236
G+M,17,03049000,NSE,0.7191049152828533
G+M,17,03049000,KGE,0.7715624740961696
G+M,17,03049000,logNSE,
G+M,17,03049800,NSE,0.46920981986884047
G+M,17,03049800,KGE,-0.43522144184745004
G+M,17,03049800,logNSE,
G+M,17,03050000,NSE,0.7420503427782945
G+M,17,03050000,KGE,0.027252150745491588
G+M,17,03050000,logNSE,0.5654273066675645
G+M,17,03066000,NSE,0.6825419446762049
G+M,17,03066000,KGE,0.53171785678482
G+M,17,03066000,logNSE,0.6138839454137162
G+M,17,03069500,NSE,0.7837842202797233
G+M,17,03069500,KGE,0.7172753493812247
G+M,17,03069500,logNSE,0.6895910748734907
G+M,17,03070500,NSE,0.7630603426599571
G+M,17,03070500,KGE,0.8018628136099439
G+M,17,03070500,logNSE,0.643854126612819
G+M,17,03076600,NSE,0.6783101050358538
G+M,17,03076600,KGE,0.3159122277552673
G+M,17,03076600,logNSE,0.6709541114089888
G+M,17,03078000,NSE,0.7176103566145986
G+M,17,03078000,KGE,0.4612624207412658
G+M,17,03078000,logNSE,0.6638434495816246
G+M,17,03140000,NSE,0.6586251897912214
G+M,17,03140000,KGE,0.6905294981920103
G+M,17,03140000,logNSE,
G+M,17,03144000,NSE,0.616652797846347
G+M,17,03144000,KGE,0.5991283623422212
G+M,17,03144000,logNSE,
G+M,17,03159540,NSE,0.7214433697212427
G+M,17,03159540,KGE,0.7664555681065206
G+M,17,03159540,logNSE,
G+M,17,03161000,NSE,0.6809056497855186
G+M,17,03161000,KGE,-12.19808992797903
G+M,17,03161000,logNSE,
G+M,17,03164000,NSE,0.5838750292061307
G+M,17,03164000,KGE,0.6496569846721987
G+M,17,03164000,logNSE,
G+M,17,03165000,NSE,0.5739238568633689
G+M,17,03165000,KGE,-0.23700217613622998
G+M,17,03165000,logNSE,
G+M,17,03170000,NSE,0.5603104571814879
G+M,17,03170000,KGE,0.7492799422873777
G+M,17,03170000,logNSE,
G+M,17,03173000,NSE,0.5003585364780632
G+M,17,03173000,KGE,0.757862151278538
G+M,17,03173000,logNSE,
G+M,17,03180500,NSE,0.7303509000634247
G+M,17,03180500,KGE,0.3147503345167685
G+M,17,03180500,logNSE,0.5982689993849688
G+M,17,03182500,NSE,0.7065455710799939
G+M,17,03182500,KGE,-0.04674744725800317
G+M,17,03182500,logNSE,
G+M,17,03186500,NSE,0.7116149514260481
G+M,17,03186500,KGE,0.6048169287763457
G+M,17,03186500,logNSE,0.6140151346222735
G+M,17,03187500,NSE,0.652641548396698
G+M,17,03187500,KGE,0.48564854598942775
G+M,17,03187500,logNSE,0.5589458050379899
G+M,17,03213700,NSE,0.5468472729512949
G+M,17,03213700,KGE,0.7658603538286834
G+M,17,03213700,logNSE,
G+M,17,03237280,NSE,0.48240842631731395
G+M,17,03237280,KGE,0.19581757262368082
G+M,17,03237280,logNSE,
G+M,17,03237500,NSE,0.568176436019296
G+M,17,03237500,KGE,0.4380099375376434
G+M,17,03237500,logNSE,
G+M,17,03238500,NSE,0.6031729902671055
G+M,17,03238500,KGE,0.23425530112683735
G+M,17,03238500,logNSE,
G+M,17,03241500,NSE,0.7207537814864065
G+M,17,03241500,KGE,0.4872087121579979
G+M,17,03241500,logNSE,
G+M,17,03439000,NSE,0.6427560803474733
G+M,17,03439000,KGE,0.5100893859608964
G+M,17,03439000,logNSE,0.3316652943507441
G+M,17,03450000,NSE,0.5467882927413492
G+M,17,03450000,KGE,-3.9513816832977833
G+M,17,03450000,logNSE,
G+M,17,03455500,NSE,0.49879234499278846
G+M,17,03455500,KGE,0.6410179661054745
G+M,17,03455500,logNSE,0.5683385254689393
G+M,17,03456500,NSE,0.5927221889935657
G+M,17,03456500,KGE,0.4421883321305161
G+M,17,03456500,logNSE,0.4660499037041983
G+M,17,03460000,NSE,0.5070515838084295
G+M,17,03460000,KGE,-2.6956227667105104
G+M,17,03460000,logNSE,0.35349956612848066
G+M,17,03463300,NSE,0.6701947823581558
G+M,17,03463300,KGE,0.6323377451863708
G+M,17,03463300,logNSE,0.5079895065080882
G+M,17,03471500,NSE,0.31811462617335473
G+M,17,03471500,KGE,0.6582694758019498
G+M,17,03471500,logNSE,
G+M,17,03473000,NSE,0.5626892053493147
G+M,17,03473000,KGE,0.7580090583893081
G+M,17,03473000,logNSE,
G+M,17,03479000,NSE,0.57145124649427
G+M,17,03479000,KGE,0.4444544886033529
G+M,17,03479000,logNSE,
G+M,17,03488000,NSE,0.42077520271411906
G+M,17,03488000,KGE,0.6630055334659295
G+M,17,03488000,logNSE,
G+M,17,03498500,NSE,0.6416029134094892
G+M,17,03498500,KGE,0.7689361859529942
G+M,17,03498500,logNSE,
G+M,17,03500000,NSE,0.6042107655744915
G+M,17,03500000,KGE,0.3430945558485674
G+M,17,03500000,logNSE,0.452451647657406
G+M,17,03500240,NSE,0.4749707912882133
G+M,17,03500240,KGE,-0.44875550418522514
G+M,17,03500240,logNSE,0.37133565913801314
G+M,17,03504000,NSE,0.6347964090453337
G+M,17,03504000,KGE,0.7260838397732925
G+M,17,03504000,logNSE,0.5081047958283216
G+M,17,04105700,NSE,0.34155067078584567
G+M,17,04105700,KGE,0.5639542192058286
G+M,17,04105700,logNSE,
G+M,17,04115265,NSE,0.5806184858879729
G+M,17,04115265,KGE,0.7563037044510945
G+M,17,04115265,logNSE,
G+M,17,04122200,NSE,0.4755297517599155
G+M,17,04122200,KGE,0.6448975583874976
G+M,17,04122200,logNSE,
G+M,17,04185000,NSE,0.39705847750467427
G+M,17,04185000,KGE,0.36307540015876294
G+M,17,04185000,logNSE,
G+M,17,04196800,NSE,0.6531051569662834
G+M,17,04196800,KGE,0.5950908027050363
G+M,17,04196800,logNSE,
G+M,17,04197100,NSE,0.7061346405273594
G+M,17,04197100,KGE,0.7114280345190305
G+M,17,04197100,logNSE,
G+M,17,04197170,NSE,0.5504870604198155
G+M,17,04197170,KGE,0.5305405776689132
G+M,17,04197170,logNSE,
G+M,17,04213000,NSE,0.5782611539375684
G+M,17,04213000,KGE,0.5875262809028722
G+M,17,04213000,logNSE,0.3742930692306936
G+M,17,04213075,NSE,0.22404873756497512
G+M,17,04213075,KGE,-0.5029166106445151
G+M,17,04213075,logNSE,0.007403082641189607
G+M,17,04216418,NSE,0.5124627994171636
G+M,17,04216418,KGE,-27.723738230145933
G+M,17,04216418,logNSE,
G+M,17,04221000,NSE,0.6298595587805458
G+M,17,04221000,KGE,0.758167253901652
G+M,17,04221000,logNSE,
G+M,17,04224775,NSE,0.5494335104131213
G+M,17,04224775,KGE,0.5651329139149613
G+M,17,04224775,logNSE,
G+M,17,04233000,NSE,0.6157081118624217
G+M,17,04233000,KGE,0.4895071303236116
G+M,17,04233000,logNSE,
G+M,17,04256000,NSE,0.7619959706417686
G+M,17,04256000,KGE,0.7041592796498166
G+M,17,04256000,logNSE,0.5734736122869312
G+M,17,04296000,NSE,0.6714717982550273
G+M,17,04296000,KGE,0.6745688752544438
G+M,17,04296000,logNSE,0.6185616205328464
G+T+M,11,01030500,NSE,0.7276689122544215
G+T+M,11,01030500,KGE,0.5409812798440845
G+T+M,11,01030500,logNSE,0.7466568491321476
G+T+M,11,01031500,NSE,0.7486037856218508
G+T+M,11,01031500,KGE,0.5372049813693309
G+T+M,11,01031500,logNSE,0.6662815507074004
G+T+M,11,01047000,NSE,0.7825146134582212
G+T+M,11,01047000,KGE,0.7220028582478559
G+T+M,11,01047000,logNSE,0.7268329045226511
G+T+M,11,01052500,NSE,0.6953318355599392
G+T+M,11,01052500,KGE,0.7615993793249232
G+T+M,11,01052500,logNSE,0.6686924547654454
G+T+M,11,01054200,NSE,0.6109463809139879
G+T+M,11,01054200,KGE,0.6037775914860846
G+T+M,11,01054200,logNSE,0.6186001371361
G+T+M,11,01055000,NSE,0.6436705608413513
G+T+M,11,01055000,KGE,0.5817986831317729
G+T+M,11,01055000,logNSE,0.6511455366498695
G+T+M,11,01057000,NSE,0.7713098382943496
G+T+M,11,01057000,KGE,0.6825573129883649
G+T+M,11,01057000,logNSE,0.5901711098178372
G+T+M,11,01078000,NSE,0.7286296815500711
G+T+M,11,01078000,KGE,0.3827943175082156
G+T+M,11,01078000,logNSE,0.6169217848428242
G+T+M,11,01134500,NSE,0.6960869618098687
G+T+M,11,01134500,KGE,0.6061081780795632
G+T+M,11,01134500,logNSE,0.6635378080953201
G+T+M,11,01137500,NSE,0.675546947321303
G+T+M,11,01137500,KGE,0.6442130937151993
G+T+M,11,01137500,logNSE,0.6474390068378278
G+T+M,11,01139000,NSE,0.7519262081569328
G+T+M,11,01139000,KGE,0.632412196801283
G+T+M,11,01139000,logNSE,0.6024573221029516
G+T+M,11,01139800,NSE,0.5923126107234302
G+T+M,11,01139800,KGE,0.38353811246205927
G+T+M,11,01139800,logNSE,0.3191579011321034
G+T+M,11,01142500,NSE,0.6748106094401038
G+T+M,11,01142500,KGE,0.31657618989531566
G+T+M,11,01142500,logNSE,0.5206562337551381
G+T+M,11,01144000,NSE,0.6938464942077869
G+T+M,11,01144000,KGE,0.3581043374675873
G+T+M,11,01144000,logNSE,0.5585750875157725
G+T+M,11,01169000,NSE,0.6018927235542741
G+T+M,11,01169000,KGE,0.3654233997005226
G+T+M,11,01169000,logNSE,0.5497842557637596
G+T+M,11,01181000,NSE,0.5834399222972455
G+T+M,11,01181000,KGE,0.4256548793008411
G+T+M,11,01181000,logNSE,0.6642378788993886
G+T+M,11,01187300,NSE,0.6286684029525257
G+T+M,11,01187300,KGE,0.6561155637786795
G+T+M,11,01187300,logNSE,0.5485765822733898
G+T+M,11,01333000,NSE,0.5721724830373882
G+T+M,11,01333000,KGE,0.4372957474745097
G+T+M,11,01333000,logNSE,0.6192961393997969
G+T+M,11,01350000,NSE,0.6646551288837206
G+T+M,11,01350000,KGE,0.7368712510388711
G+T+M,11,01350000,logNSE,0.6999279057095487
G+T+M,11,01350080,NSE,0.34789069810422957
G+T+M,11,01350080,KGE,-3.144563477091734
G+T+M,11,01350080,logNSE,0.4293581247267414
G+T+M,11,01350140,NSE,0.28281102175943995
G+T+M,11,01350140,KGE,0.4105307220266703
G+T+M,11,01350140,logNSE,0.4047280580238318
G+T+M,11,01365000,NSE,0.6858440357443425
G+T+M,11,01365000,KGE,0.6589288791398626
G+T+M,11,01365000,logNSE,0.5824427257606205
G+T+M,11,01411300,NSE,0.3427052691963126
G+T+M,11,01411300,KGE,0.5333026351330117
G+T+M,11,01411300,logNSE,
G+T+M,11,01413500,NSE,0.5394748870984101
G+T+M,11,01413500,KGE,0.5076896110329147
G+T+M,11,01413500,logNSE,0.6483550294385692
G+T+M,11,01414500,NSE,0.524525883633165
G+T+M,11,01414500,KGE,0.64154805124511
G+T+M,11,01414500,logNSE,0.5611338258330492
G+T+M,11,01415000,NSE,0.6466931450839373
G+T+M,11,01415000,KGE,0.7154466692594623
G+T+M,11,01415000,logNSE,0.5195884409470055
G+T+M,11,01423000,NSE,0.620447982259706
G+T+M,11,01423000,KGE,0.7387629491439004
G+T+M,11,01423000,logNSE,0.6162032817208095
G+T+M,11,01434025,NSE,0.39740986026703073
G+T+M,11,01434025,KGE,0.420240371212827
G+T+M,11,01434025,logNSE,0.6091530569607937
G+T+M,11,01435000,NSE,0.6079860492110001
G+T+M,11,01435000,KGE,0.6441290034354918
G+T+M,11,01435000,logNSE,0.713161072052276
G+T+M,11,01439500,NSE,0.7401554088974597
G+T+M,11,01439500,KGE,0.7803290686812766
G+T+M,11,01439500,logNSE,0.6571280986823367
G+T+M,11,01440000,NSE,0.7212318378608211
G+T+M,11,01440000,KGE,0.824774783259432
G+T+M,11,01440000,logNSE,0.6737306338476847
G+T+M,11,01440400,NSE,0.6455937894117754
G+T+M,11,01440400,KGE,0.5602218493430416
G+T+M,11,01440400,logNSE,0.6782086838668795
G+T+M,11,01451800,NSE,0.7572791063642262
G+T+M,11,01451800,KGE,0.41415486755209296
G+T+M,11,01451800,logNSE,0.583357792494366
G+T+M,11,01466500,NSE,-0.5977092217973314
G+T+M,11,01466500,KGE,0.34833541584842487
G+T+M,11,01466500,logNSE,
G+T+M,11,01484100,NSE,0.29704524037338653
G+T+M,11,01484100,KGE,0.6079195368448426
G+T+M,11,01484100,logNSE,
G+T+M,11,01485500,NSE,0.6707702282897111
G+T+M,11,01485500,KGE,0.7048051052925526
G+T+M,11,01485500,logNSE,
G+T+M,11,01487000,NSE,0.46235182012667964
G+T+M,11,01487000,KGE,0.6026072933582676
G+T+M,11,01487000,logNSE,
G+T+M,11,01491000,NSE,0.7306541197878472
G+T+M,11,01491000,KGE,0.7295796281182555
G+T+M,11,01491000,logNSE,
G+T+M,11,01510000,NSE,0.6335269711269028
G+T+M,11,01510000,KGE,0.6166032834309393
G+T+M,11,01510000,logNSE,0.6115731446886159
G+T+M,11,01516500,NSE,0.4737361782920835
G+T+M,11,01516500,KGE,0.5838412243360257
G+T+M,11,01516500,logNSE,
G+T+M,11,01518862,NSE,0.5820791704544572
G+T+M,11,01518862,KGE,0.672296746475493
G+T+M,11,01518862,logNSE,
G+T+M,11,01532000,NSE,0.6823306467485795
G+T+M,11,01532000,KGE,0.7698838691285881
G+T+M,11,01532000,logNSE,
G+T+M,11,01539000,NSE,0.5661863011411212
G+T+M,11,01539000,KGE,0.44992755514775284
G+T+M,11,01539000,logNSE,0.6573180724913699
G+T+M,11,01542810,NSE,0.5474703019251751
G+T+M,11,01542810,KGE,-4.372696076693389
G+T+M,11,01542810,logNSE,
G+T+M,11,01543000,NSE,0.735769143153919
G+T+M,11,01543000,KGE,-0.6964425232122575
G+T+M,11,01543000,logNSE,0.6703247206776441
G+T+M,11,01543500,NSE,0.7343400201763095
G+T+M,11,01543500,KGE,-6.459206522357778
G+T+M,11,01543500,logNSE,0.6291742292967357
G+T+M,11,01544500,NSE,0.6093896416709894
G+T+M,11,01544500,KGE,0.30598512557513236
G+T+M,11,01544500,logNSE,
G+T+M,11,01545600,NSE,0.49671959115181374
G+T+M,11,01545600,KGE,0.6724940499481125
G+T+M,11,01545600,logNSE,
G+T+M,11,01547700,NSE,0.592149986266358
G+T+M,11,01547700,KGE,0.5048221848035715
G+T+M,11,01547700,logNSE,
G+T+M,11,01548500,NSE,0.7107978617462424
G+T+M,11,01548500,KGE,0.6645204157289599
G+T+M,11,01548500,logNSE,
G+T+M,11,01549500,NSE,0.6173465466667423
G+T+M,11,01549500,KGE,0.054711749737446747
G+T+M,11,01549500,logNSE,
G+T+M,11,01550000,NSE,0.6678711786212221
G+T+M,11,01550000,KGE,-3.9368045796279283
G+T+M,11,01550000,logNSE,
G+T+M,11,01552000,NSE,0.689678466620816
G+T+M,11,01552000,KGE,0.3611409193719787
G+T+M,11,01552000,logNSE,0.6073143637990899
G+T+M,11,01552500,NSE,0.6305501330456484
G+T+M,11,01552500,KGE,0.4920982976079621
G+T+M,11,01552500,logNSE,0.5929503823456839
G+T+M,11,01557500,NSE,0.5886682712333564
G+T+M,11,01557500,KGE,-1.2118575869979242
G+T+M,11,01557500,logNSE,
G+T+M,11,01567500,NSE,0.6619160545234701
G+T+M,11,01567500,KGE,0.7956971704915986
G+T+M,11,01567500,logNSE,
G+T+M,11,01568000,NSE,0.7662641497535466
G+T+M,11,01568000,KGE,0.6990210011057789
G+T+M,11,01568000,logNSE,
